date,hour,patients,visits,speciality,humidity,temperature,aqi,rainfall,holiday,revisit,lagged
2024-07-02,21,30,37,General Medicine,62.92,21.21,178,12.23,0,1,25
2024-07-02,22,16,22,General Medicine,78.28,31.49,316,6.74,0,0,20
2024-07-02,23,13,17,Cardiology,78.16,33.73,71,3.11,0,0,12
2024-07-03,0,17,18,Pediatrics,54.01,25.15,294,10.39,0,0,15
2024-07-03,1,17,23,Orthopedics,76.03,16.04,122,1.2,0,0,19
2024-07-03,2,16,22,ENT,72.79,13.8,379,11.42,0,0,11
2024-07-03,3,18,26,ENT,58.95,39.57,77,11.09,0,0,22
2024-07-03,4,12,16,Dermatology,39.42,19.11,117,0.0,0,1,14
2024-07-03,5,15,13,Cardiology,69.59,26.99,286,9.78,0,0,17
2024-07-03,6,16,15,Neurology,76.72,14.63,156,2.71,0,0,12
2024-07-03,7,11,15,ENT,42.96,21.6,89,2.05,0,1,14
2024-07-03,8,34,38,Pediatrics,78.03,37.01,156,0.05,0,0,29
2024-07-03,9,31,29,General Medicine,38.24,29.04,276,6.74,0,0,29
2024-07-03,10,30,32,Neurology,60.13,21.21,382,4.13,0,0,25
2024-07-03,11,39,41,Neurology,50.54,21.16,268,0.0,0,0,43
2024-07-03,12,28,29,Dermatology,89.21,24.97,391,9.72,0,0,30
2024-07-03,13,14,12,Pediatrics,49.4,28.12,250,0.0,0,0,17
2024-07-03,14,20,22,General Medicine,59.98,35.83,349,0.0,0,1,23
2024-07-03,15,19,24,Dermatology,42.16,15.25,72,6.58,0,1,22
2024-07-03,16,18,24,General Medicine,53.77,25.76,341,0.0,0,1,17
2024-07-03,17,26,27,Pediatrics,90.92,34.97,94,10.62,0,0,26
2024-07-03,18,32,40,Orthopedics,79.76,8.56,196,0.0,1,0,30
2024-07-03,19,29,33,Neurology,35.43,16.71,160,7.69,0,0,29
2024-07-03,20,35,40,Neurology,46.56,15.39,103,5.27,0,0,35
2024-07-03,21,30,37,Cardiology,53.97,22.9,299,2.64,0,1,33
2024-07-03,22,18,15,Cardiology,81.7,41.46,384,0.0,0,0,13
2024-07-03,23,17,18,General Medicine,36.15,14.02,268,0.0,0,0,16
2024-07-04,0,17,23,ENT,48.33,15.27,220,12.82,0,1,14
2024-07-04,1,14,21,Neurology,85.89,30.41,240,0.0,0,0,13
2024-07-04,2,13,16,Cardiology,61.95,31.73,345,0.0,0,1,8
2024-07-04,3,15,21,ENT,40.78,17.38,234,0.0,0,1,11
2024-07-04,4,15,14,Cardiology,53.37,16.47,159,6.09,0,0,18
2024-07-04,5,20,27,Dermatology,45.18,29.92,219,3.97,0,0,15
2024-07-04,6,21,25,General Medicine,29.42,36.49,91,0.68,0,0,16
2024-07-04,7,12,18,Pediatrics,51.79,14.95,311,9.64,0,0,9
2024-07-04,8,35,38,General Medicine,41.58,39.36,261,0.06,0,1,30
2024-07-04,9,35,34,Cardiology,61.45,13.17,250,0.0,0,0,33
2024-07-04,10,30,32,Neurology,67.87,24.14,205,2.86,0,0,34
2024-07-04,11,25,31,Orthopedics,72.78,20.62,93,0.0,0,0,22
2024-07-04,12,31,40,Pediatrics,29.48,14.09,73,7.71,0,0,28
2024-07-04,13,18,20,Cardiology,38.85,12.32,236,0.0,0,0,13
2024-07-04,14,17,23,Pediatrics,86.64,23.7,94,10.29,0,1,13
2024-07-04,15,12,14,General Medicine,74.49,34.18,73,8.38,0,1,16
2024-07-04,16,21,26,ENT,25.51,12.06,311,1.9,0,0,21
2024-07-04,17,31,39,Cardiology,61.05,40.17,68,1.78,0,1,33
2024-07-04,18,20,26,Orthopedics,42.08,16.46,113,3.93,0,0,17
2024-07-04,19,32,31,Pediatrics,42.84,10.42,215,9.56,0,1,31
2024-07-04,20,33,35,Dermatology,30.05,32.27,120,14.07,0,0,28
2024-07-04,21,32,36,ENT,91.23,14.83,166,11.59,0,1,27
2024-07-04,22,12,13,Orthopedics,35.44,16.01,181,7.66,0,0,13
2024-07-04,23,22,27,Neurology,32.17,17.55,123,2.14,0,0,21
2024-07-05,0,20,18,General Medicine,50.08,18.37,378,16.79,0,0,20
2024-07-05,1,11,11,ENT,26.25,33.46,161,13.9,0,0,8
2024-07-05,2,18,23,ENT,47.33,8.48,135,0.0,0,0,18
2024-07-05,3,24,30,ENT,64.66,37.72,273,6.31,0,0,24
2024-07-05,4,24,27,Pediatrics,72.97,38.94,370,1.29,0,0,28
2024-07-05,5,20,28,Orthopedics,69.72,15.31,178,1.18,0,0,16
2024-07-05,6,23,29,Cardiology,28.59,32.1,342,5.63,0,1,21
2024-07-05,7,18,22,Neurology,91.9,14.93,180,9.92,0,0,22
2024-07-05,8,37,35,Pediatrics,59.79,18.88,380,16.84,0,1,36
2024-07-05,9,31,32,Pediatrics,72.44,34.64,86,11.18,0,0,29
2024-07-05,10,37,35,Dermatology,61.92,41.71,373,6.5,0,0,35
2024-07-05,11,37,38,Cardiology,25.56,35.9,322,7.83,0,0,35
2024-07-05,12,38,37,Dermatology,63.71,35.09,164,0.0,0,0,39
2024-07-05,13,8,10,General Medicine,79.57,32.01,199,0.0,0,0,9
2024-07-05,14,16,23,Cardiology,72.16,26.32,278,2.45,0,0,20
2024-07-05,15,16,25,ENT,85.19,10.25,74,3.57,0,1,17
2024-07-05,16,18,21,Pediatrics,75.26,36.79,327,2.71,1,0,17
2024-07-05,17,34,35,ENT,52.51,33.93,126,4.85,1,0,32
2024-07-05,18,29,32,Pediatrics,70.48,22.32,338,9.32,0,0,32
2024-07-05,19,34,36,ENT,30.47,21.98,254,0.0,0,0,36
2024-07-05,20,36,37,Cardiology,80.12,16.39,313,2.96,0,0,33
2024-07-05,21,29,29,Cardiology,83.87,36.8,259,0.0,0,0,27
2024-07-05,22,12,19,Pediatrics,53.22,33.65,151,0.0,0,1,8
2024-07-05,23,10,15,Neurology,73.45,32.89,152,0.57,0,1,7
2024-07-06,0,10,17,Cardiology,64.16,11.16,285,0.0,0,0,5
2024-07-06,1,13,20,ENT,39.23,38.89,250,8.71,0,1,17
2024-07-06,2,13,13,Orthopedics,59.93,28.58,328,12.01,0,0,10
2024-07-06,3,12,9,General Medicine,48.43,22.7,363,4.07,0,0,7
2024-07-06,4,17,22,Orthopedics,26.25,27.37,210,0.0,0,0,21
2024-07-06,5,15,16,Pediatrics,86.43,25.97,381,7.49,0,0,13
2024-07-06,6,14,13,Pediatrics,27.77,41.52,210,2.31,0,1,17
2024-07-06,7,17,21,Cardiology,36.44,24.88,301,0.0,0,1,15
2024-07-06,8,25,22,Cardiology,82.25,9.96,377,0.0,0,0,27
2024-07-06,9,24,30,Pediatrics,77.85,36.53,347,2.21,1,0,21
2024-07-06,10,34,39,Orthopedics,53.28,13.93,203,0.0,0,1,38
2024-07-06,11,23,28,Dermatology,72.19,37.66,368,0.0,0,0,25
2024-07-06,12,22,27,Neurology,84.66,11.31,326,2.75,0,0,21
2024-07-06,13,15,13,General Medicine,45.84,24.35,299,5.23,0,0,18
2024-07-06,14,13,16,Cardiology,47.96,36.65,290,0.0,0,0,12
2024-07-06,15,7,11,Neurology,30.3,39.22,130,8.93,0,0,4
2024-07-06,16,14,18,ENT,50.59,23.92,273,6.13,0,0,14
2024-07-06,17,23,20,Pediatrics,50.11,36.77,301,0.0,0,1,25
2024-07-06,18,20,28,Neurology,25.14,40.64,63,8.88,0,0,16
2024-07-06,19,27,30,Neurology,90.74,28.25,372,1.46,0,1,26
2024-07-06,20,25,25,Dermatology,37.95,35.16,384,3.3,0,0,22
2024-07-06,21,28,30,Neurology,49.11,8.28,204,7.63,0,1,30
2024-07-06,22,16,17,Orthopedics,69.2,27.43,360,1.88,0,0,14
2024-07-06,23,11,12,ENT,54.04,14.83,273,8.13,0,1,13
2024-07-07,0,9,17,Orthopedics,86.35,34.57,107,0.0,0,0,13
2024-07-07,1,13,17,Orthopedics,53.94,30.58,222,0.0,0,0,12
2024-07-07,2,14,15,Pediatrics,35.15,14.86,254,0.0,0,0,11
2024-07-07,3,14,14,Cardiology,94.55,39.13,369,0.0,0,0,17
2024-07-07,4,3,5,ENT,56.27,35.66,121,7.46,0,0,5
2024-07-07,5,7,12,ENT,48.94,18.96,221,0.58,0,1,3
2024-07-07,6,10,17,Pediatrics,45.14,11.72,297,8.45,0,0,5
2024-07-07,7,10,8,Cardiology,33.17,15.17,373,2.43,0,0,6
2024-07-07,8,26,28,Dermatology,55.66,31.21,80,6.88,0,1,30
2024-07-07,9,31,34,General Medicine,49.85,32.83,319,4.92,1,0,35
2024-07-07,10,18,24,Pediatrics,61.14,22.38,61,0.0,0,0,17
2024-07-07,11,19,25,Neurology,74.25,28.96,66,3.16,0,0,16
2024-07-07,12,23,25,Neurology,59.33,20.87,143,0.0,0,1,19
2024-07-07,13,12,13,Pediatrics,55.78,14.57,335,0.0,0,1,12
2024-07-07,14,9,8,Cardiology,78.47,25.91,352,6.14,0,0,5
2024-07-07,15,12,11,Pediatrics,65.04,26.93,399,1.05,0,0,12
2024-07-07,16,14,12,Pediatrics,72.96,15.46,276,0.91,1,1,9
2024-07-07,17,26,29,ENT,33.91,9.16,346,13.05,0,1,30
2024-07-07,18,26,25,Cardiology,64.81,31.65,115,9.73,0,0,24
2024-07-07,19,25,23,General Medicine,48.22,15.42,277,0.85,0,0,20
2024-07-07,20,23,26,Orthopedics,77.98,14.23,307,6.75,0,1,27
2024-07-07,21,27,30,Neurology,51.44,14.63,258,0.0,0,0,28
2024-07-07,22,14,14,General Medicine,75.27,9.08,332,10.06,0,0,12
2024-07-07,23,10,12,Dermatology,47.0,31.07,117,0.0,0,0,6
2024-07-08,0,15,22,ENT,77.35,9.95,136,1.4,0,0,10
2024-07-08,1,16,20,Pediatrics,41.67,10.98,148,3.9,0,0,15
2024-07-08,2,17,20,Orthopedics,64.1,28.79,143,1.86,0,0,20
2024-07-08,3,18,24,Neurology,90.39,26.01,322,5.51,0,0,19
2024-07-08,4,21,20,Orthopedics,75.3,19.99,349,5.77,0,0,23
2024-07-08,5,15,18,Dermatology,94.23,8.35,228,3.96,0,1,16
2024-07-08,6,19,17,ENT,94.33,11.14,363,0.27,0,1,17
2024-07-08,7,21,24,Pediatrics,33.03,8.36,340,0.0,0,0,19
2024-07-08,8,24,24,General Medicine,94.26,33.75,290,0.0,0,0,23
2024-07-08,9,33,36,Orthopedics,75.78,13.4,279,1.02,1,0,36
2024-07-08,10,32,30,ENT,40.19,23.66,212,4.96,0,1,31
2024-07-08,11,38,39,Neurology,74.36,25.87,362,3.79,0,1,34
2024-07-08,12,35,38,ENT,26.55,26.43,397,0.0,0,1,30
2024-07-08,13,22,21,Pediatrics,32.41,27.13,327,1.63,1,0,22
2024-07-08,14,16,19,Orthopedics,71.56,22.43,92,0.0,0,0,12
2024-07-08,15,11,16,Neurology,26.61,39.19,150,14.6,0,0,7
2024-07-08,16,15,23,Orthopedics,71.34,32.19,111,2.33,0,0,10
2024-07-08,17,33,36,General Medicine,66.22,37.15,172,0.0,0,0,31
2024-07-08,18,31,33,Dermatology,55.07,30.66,171,0.0,0,0,29
2024-07-08,19,33,38,Pediatrics,29.1,15.08,74,4.41,0,0,30
2024-07-08,20,25,28,Pediatrics,72.46,10.55,245,3.38,0,1,27
2024-07-08,21,32,32,Pediatrics,84.67,8.03,317,0.0,0,1,30
2024-07-08,22,18,24,ENT,51.91,16.14,394,5.27,0,1,19
2024-07-08,23,26,28,Pediatrics,62.64,21.17,336,1.58,0,0,25
2024-07-09,0,16,23,General Medicine,87.53,37.27,111,3.58,1,0,16
2024-07-09,1,11,14,Dermatology,25.02,31.06,150,6.51,0,1,10
2024-07-09,2,10,13,Cardiology,72.29,30.72,108,0.0,0,1,6
2024-07-09,3,16,22,Pediatrics,42.78,22.76,65,8.18,0,1,16
2024-07-09,4,11,9,ENT,38.48,26.26,296,7.4,0,0,13
2024-07-09,5,10,13,Dermatology,30.93,8.7,168,0.0,0,1,5
2024-07-09,6,18,18,Cardiology,37.68,16.36,91,3.54,0,1,13
2024-07-09,7,21,24,Orthopedics,56.89,11.54,68,0.0,0,0,25
2024-07-09,8,34,40,Cardiology,87.32,29.19,311,10.51,1,0,32
2024-07-09,9,31,33,ENT,91.24,10.93,382,0.71,0,1,31
2024-07-09,10,40,41,General Medicine,85.95,39.23,157,3.46,0,0,38
2024-07-09,11,36,37,Cardiology,36.89,16.52,309,11.23,0,1,32
2024-07-09,12,31,38,Pediatrics,88.57,30.91,297,0.0,1,1,30
2024-07-09,13,17,17,Dermatology,62.48,38.63,288,4.91,0,0,19
2024-07-09,14,17,19,Cardiology,29.51,21.09,171,7.84,0,1,16
2024-07-09,15,15,20,Cardiology,46.57,36.48,383,0.0,0,0,11
2024-07-09,16,13,17,Neurology,94.16,21.6,251,0.0,0,0,9
2024-07-09,17,43,44,Pediatrics,75.79,21.97,310,10.77,0,0,38
2024-07-09,18,24,26,Cardiology,77.44,31.87,398,4.08,0,1,21
2024-07-09,19,45,51,Cardiology,93.03,39.2,123,5.92,0,0,41
2024-07-09,20,26,28,Dermatology,68.52,36.77,183,5.61,0,0,22
2024-07-09,21,34,40,Neurology,54.73,30.95,83,7.78,0,0,36
2024-07-09,22,14,11,ENT,29.33,39.24,330,7.72,0,0,18
2024-07-09,23,20,20,Orthopedics,48.49,24.48,266,7.61,0,1,15
2024-07-10,0,15,14,Neurology,63.66,27.66,324,6.45,0,0,18
2024-07-10,1,7,10,Dermatology,58.79,38.02,343,0.0,0,0,7
2024-07-10,2,26,30,Pediatrics,83.18,18.56,113,10.13,0,0,25
2024-07-10,3,16,19,Pediatrics,35.97,15.87,296,1.17,1,0,18
2024-07-10,4,18,23,Dermatology,86.77,38.09,248,2.19,1,0,20
2024-07-10,5,19,18,Pediatrics,38.08,11.28,213,7.01,0,0,21
2024-07-10,6,24,25,ENT,46.16,11.81,356,5.65,0,0,21
2024-07-10,7,19,22,ENT,84.86,27.75,363,11.35,0,0,16
2024-07-10,8,34,36,Dermatology,86.16,13.46,374,2.03,0,0,30
2024-07-10,9,27,30,Cardiology,55.55,22.53,144,0.0,0,0,22
2024-07-10,10,23,26,Pediatrics,81.11,35.62,260,13.29,0,0,20
2024-07-10,11,30,35,Orthopedics,72.81,9.84,133,5.78,0,0,29
2024-07-10,12,36,37,Pediatrics,89.99,16.95,356,7.23,0,0,31
2024-07-10,13,21,27,Orthopedics,37.97,12.64,331,2.44,0,1,22
2024-07-10,14,20,20,ENT,39.49,40.66,65,0.0,1,0,16
2024-07-10,15,16,18,Neurology,72.05,23.32,133,0.0,0,0,13
2024-07-10,16,24,25,Neurology,68.44,34.81,321,24.87,0,1,25
2024-07-10,17,30,33,Neurology,67.58,21.08,131,0.0,0,0,27
2024-07-10,18,35,39,ENT,64.63,9.62,287,4.42,0,0,33
2024-07-10,19,38,41,General Medicine,61.15,19.62,83,3.42,0,0,36
2024-07-10,20,34,39,Neurology,66.04,24.95,143,0.0,0,1,33
2024-07-10,21,27,34,Cardiology,77.19,41.58,152,6.47,0,0,25
2024-07-10,22,13,14,Cardiology,40.72,19.16,253,14.22,0,1,9
2024-07-10,23,16,15,Orthopedics,85.27,33.34,280,0.0,0,1,12
2024-07-11,0,15,18,ENT,84.16,30.21,228,1.72,1,0,17
2024-07-11,1,25,32,ENT,59.95,21.51,190,0.19,0,0,29
2024-07-11,2,17,18,Cardiology,88.63,25.02,244,8.77,1,0,15
2024-07-11,3,25,23,ENT,87.22,20.08,371,0.0,0,0,25
2024-07-11,4,20,25,Pediatrics,40.31,9.38,234,8.64,0,0,15
2024-07-11,5,17,23,Orthopedics,26.19,27.89,394,15.54,0,0,20
2024-07-11,6,17,18,Orthopedics,84.52,26.15,323,2.15,0,0,20
2024-07-11,7,21,22,Neurology,54.26,11.85,193,11.2,0,0,19
2024-07-11,8,32,38,ENT,30.06,38.12,342,1.42,0,1,36
2024-07-11,9,34,41,Cardiology,70.53,29.27,105,17.89,0,0,34
2024-07-11,10,30,31,Dermatology,94.13,20.69,284,0.0,0,1,28
2024-07-11,11,29,35,Pediatrics,45.57,28.44,332,0.0,0,0,33
2024-07-11,12,31,30,Neurology,34.16,27.11,251,5.49,0,0,33
2024-07-11,13,16,24,Dermatology,50.53,8.08,178,0.0,0,0,16
2024-07-11,14,14,19,Pediatrics,29.44,32.53,60,0.0,0,0,16
2024-07-11,15,17,22,Dermatology,49.42,22.09,107,4.06,0,0,15
2024-07-11,16,25,23,Dermatology,26.71,20.47,270,9.81,0,1,29
2024-07-11,17,31,34,General Medicine,61.03,18.93,205,3.01,0,1,26
2024-07-11,18,31,33,Orthopedics,40.64,19.22,347,2.19,0,1,34
2024-07-11,19,31,35,General Medicine,28.37,13.69,303,0.0,0,0,29
2024-07-11,20,31,34,General Medicine,55.08,15.8,161,0.96,0,0,33
2024-07-11,21,36,34,Cardiology,26.18,34.62,234,2.15,1,1,39
2024-07-11,22,13,15,General Medicine,43.18,35.94,275,6.81,0,0,9
2024-07-11,23,16,14,ENT,41.14,17.69,204,0.0,0,0,12
2024-07-12,0,17,24,Dermatology,91.34,41.94,282,0.0,0,0,13
2024-07-12,1,16,20,Orthopedics,55.26,16.27,245,2.96,0,1,12
2024-07-12,2,15,16,General Medicine,78.86,19.99,325,2.1,0,0,18
2024-07-12,3,15,14,Neurology,64.16,35.84,351,3.97,0,1,12
2024-07-12,4,15,14,ENT,83.23,25.38,198,0.0,0,1,14
2024-07-12,5,14,15,Dermatology,50.53,9.49,101,2.77,0,0,14
2024-07-12,6,19,23,Neurology,33.3,11.26,116,7.29,0,0,15
2024-07-12,7,17,24,ENT,38.63,30.32,80,0.0,0,1,14
2024-07-12,8,32,32,Dermatology,54.73,33.47,283,1.64,0,0,35
2024-07-12,9,38,43,Dermatology,46.26,16.12,132,10.73,0,0,41
2024-07-12,10,31,28,ENT,93.83,10.0,363,7.62,0,1,26
2024-07-12,11,34,33,Cardiology,80.87,34.64,196,13.48,0,1,35
2024-07-12,12,24,31,Cardiology,61.71,28.07,135,9.16,0,0,25
2024-07-12,13,21,26,Orthopedics,73.64,17.38,216,0.0,0,1,23
2024-07-12,14,17,18,Orthopedics,53.99,36.74,234,0.0,0,1,21
2024-07-12,15,17,25,Pediatrics,27.02,17.99,165,13.03,0,1,12
2024-07-12,16,12,15,Cardiology,77.33,12.45,336,6.67,0,1,9
2024-07-12,17,28,37,Neurology,42.44,31.06,88,0.0,0,0,27
2024-07-12,18,26,25,Neurology,71.77,9.11,127,6.23,0,0,29
2024-07-12,19,32,33,Cardiology,51.73,36.47,118,8.08,0,1,32
2024-07-12,20,34,40,Pediatrics,29.53,16.82,196,2.98,0,0,29
2024-07-12,21,36,38,General Medicine,25.94,12.58,122,0.0,0,1,36
2024-07-12,22,15,19,Orthopedics,44.28,8.66,78,5.26,0,0,14
2024-07-12,23,20,18,Neurology,74.41,14.75,349,1.36,0,0,24
2024-07-13,0,7,8,ENT,69.08,12.94,63,4.13,0,1,6
2024-07-13,1,11,14,Neurology,71.09,14.09,238,2.64,0,0,14
2024-07-13,2,10,12,Dermatology,79.39,22.48,111,8.65,0,0,13
2024-07-13,3,14,17,ENT,40.74,8.08,120,0.47,0,0,14
2024-07-13,4,11,13,ENT,64.75,12.03,148,7.87,0,0,14
2024-07-13,5,14,20,ENT,37.01,20.71,184,0.0,0,0,11
2024-07-13,6,14,13,Dermatology,81.95,16.87,214,0.0,0,1,15
2024-07-13,7,14,19,Dermatology,89.58,8.62,119,0.41,0,1,14
2024-07-13,8,33,36,Cardiology,27.71,23.57,351,4.96,0,0,35
2024-07-13,9,29,32,Orthopedics,81.14,35.52,171,1.55,0,0,33
2024-07-13,10,25,29,Neurology,80.07,35.63,235,0.0,0,0,28
2024-07-13,11,26,33,Neurology,51.33,21.12,299,0.0,0,0,22
2024-07-13,12,20,20,Dermatology,61.6,36.7,262,0.0,0,1,19
2024-07-13,13,13,16,Pediatrics,55.13,10.45,336,0.0,0,1,8
2024-07-13,14,15,13,Cardiology,84.46,28.6,234,0.0,0,0,10
2024-07-13,15,11,15,Orthopedics,66.76,40.74,149,3.15,1,1,8
2024-07-13,16,16,16,Neurology,62.09,11.52,204,4.44,0,0,19
2024-07-13,17,23,29,Dermatology,81.3,15.03,130,4.48,0,0,26
2024-07-13,18,30,29,General Medicine,61.64,36.26,120,0.0,0,0,27
2024-07-13,19,16,17,General Medicine,41.38,20.92,308,11.72,0,0,17
2024-07-13,20,31,35,Cardiology,44.11,15.38,188,7.73,0,0,26
2024-07-13,21,31,30,Neurology,55.45,38.0,319,6.71,0,1,31
2024-07-13,22,11,9,Orthopedics,75.62,31.49,399,5.45,0,0,14
2024-07-13,23,9,9,Dermatology,68.86,20.48,167,3.01,0,0,12
2024-07-14,0,8,11,ENT,61.34,10.71,286,0.0,1,0,3
2024-07-14,1,11,12,Cardiology,68.9,36.17,333,0.0,0,0,13
2024-07-14,2,5,6,Dermatology,93.16,29.75,173,0.37,0,0,3
2024-07-14,3,10,15,Pediatrics,49.69,19.44,66,4.5,0,0,13
2024-07-14,4,14,22,General Medicine,70.29,27.33,185,0.0,0,0,13
2024-07-14,5,5,8,Dermatology,82.38,38.98,295,9.63,0,0,9
2024-07-14,6,14,14,Pediatrics,58.49,27.85,286,0.0,0,0,10
2024-07-14,7,9,8,Cardiology,81.51,8.11,192,0.0,0,1,12
2024-07-14,8,29,31,Dermatology,88.46,36.67,294,4.82,0,1,26
2024-07-14,9,25,32,General Medicine,90.66,15.85,78,0.0,0,0,21
2024-07-14,10,36,35,Cardiology,48.7,22.33,263,0.89,1,0,34
2024-07-14,11,28,28,Dermatology,86.24,9.28,164,0.0,0,0,32
2024-07-14,12,20,27,ENT,50.06,29.86,230,3.76,0,0,15
2024-07-14,13,14,21,Neurology,58.75,26.44,206,15.59,0,0,17
2024-07-14,14,17,17,Pediatrics,58.49,40.34,303,5.94,0,0,21
2024-07-14,15,11,11,Neurology,51.05,23.14,152,1.81,1,0,13
2024-07-14,16,12,11,Dermatology,52.9,27.76,243,3.78,0,0,8
2024-07-14,17,25,22,Orthopedics,80.88,23.61,395,8.69,0,0,25
2024-07-14,18,20,20,Neurology,62.88,18.38,80,0.0,0,0,24
2024-07-14,19,29,29,Neurology,70.76,19.49,168,0.0,0,0,24
2024-07-14,20,25,29,Neurology,83.54,17.67,264,6.5,0,0,21
2024-07-14,21,25,22,Dermatology,32.82,41.41,365,0.0,0,0,28
2024-07-14,22,5,13,Cardiology,71.22,38.52,149,0.0,0,0,6
2024-07-14,23,14,18,General Medicine,89.71,41.88,171,3.7,0,0,15
2024-07-15,0,22,19,ENT,44.89,31.98,310,3.05,0,1,19
2024-07-15,1,16,19,Pediatrics,56.44,32.48,223,0.0,0,0,12
2024-07-15,2,19,17,Pediatrics,56.62,29.45,260,6.11,0,0,16
2024-07-15,3,17,15,Cardiology,73.13,23.96,333,2.25,0,0,15
2024-07-15,4,13,21,ENT,49.88,38.02,138,2.81,1,0,14
2024-07-15,5,16,20,General Medicine,87.65,18.04,390,15.78,0,1,16
2024-07-15,6,17,25,General Medicine,52.8,25.67,105,6.68,0,0,18
2024-07-15,7,15,13,Neurology,67.9,37.34,390,6.23,0,1,13
2024-07-15,8,32,37,Neurology,32.34,37.06,349,0.98,0,0,32
2024-07-15,9,32,36,Orthopedics,44.86,15.25,214,0.63,0,0,36
2024-07-15,10,30,34,Cardiology,65.96,10.4,213,0.0,0,0,34
2024-07-15,11,28,31,Cardiology,65.6,30.78,309,3.3,0,1,32
2024-07-15,12,33,37,ENT,86.69,12.37,76,1.64,0,1,29
2024-07-15,13,16,19,Pediatrics,44.73,9.51,366,4.93,0,0,14
2024-07-15,14,17,24,ENT,76.63,9.71,77,0.0,0,1,19
2024-07-15,15,14,14,Pediatrics,64.33,12.59,374,0.0,1,0,17
2024-07-15,16,21,27,Dermatology,83.46,16.26,233,0.0,0,1,17
2024-07-15,17,33,32,Orthopedics,71.82,19.62,273,9.21,0,1,28
2024-07-15,18,25,25,ENT,82.15,34.46,94,11.53,0,1,22
2024-07-15,19,27,26,General Medicine,56.82,12.18,117,0.0,0,0,23
2024-07-15,20,30,36,Pediatrics,66.65,35.56,158,0.0,0,0,28
2024-07-15,21,31,39,Dermatology,54.16,15.58,108,1.1,0,0,30
2024-07-15,22,20,19,Neurology,40.63,23.69,350,0.0,0,0,18
2024-07-15,23,18,18,Pediatrics,60.8,32.35,280,4.65,0,0,17
2024-07-16,0,12,20,General Medicine,30.61,11.54,105,10.16,0,0,16
2024-07-16,1,21,29,Cardiology,85.06,24.17,197,3.62,0,0,22
2024-07-16,2,19,21,ENT,31.6,25.09,138,14.78,0,1,15
2024-07-16,3,16,15,General Medicine,35.66,30.55,196,3.33,0,0,19
2024-07-16,4,21,26,General Medicine,78.94,28.42,319,12.66,0,1,23
2024-07-16,5,10,13,Orthopedics,61.4,17.71,171,0.0,0,1,7
2024-07-16,6,14,22,ENT,52.21,25.65,91,4.95,0,1,18
2024-07-16,7,22,22,Pediatrics,49.53,13.58,67,0.0,0,1,22
2024-07-16,8,37,41,Neurology,86.27,15.85,103,0.0,0,1,38
2024-07-16,9,33,33,Orthopedics,27.96,33.32,173,15.1,0,1,31
2024-07-16,10,45,50,General Medicine,49.92,13.9,388,4.35,0,1,42
2024-07-16,11,33,37,Cardiology,29.62,37.99,150,0.0,0,0,32
2024-07-16,12,29,35,General Medicine,82.49,24.77,381,0.0,0,1,24
2024-07-16,13,20,27,Orthopedics,88.73,26.59,214,5.5,1,0,17
2024-07-16,14,11,16,ENT,93.14,41.36,168,9.5,1,1,10
2024-07-16,15,26,27,Pediatrics,28.59,37.18,360,0.0,0,0,30
2024-07-16,16,13,18,General Medicine,87.93,41.03,260,2.52,0,0,9
2024-07-16,17,32,34,Dermatology,62.93,37.59,374,11.92,0,1,33
2024-07-16,18,45,44,Cardiology,25.8,34.3,114,3.95,0,0,48
2024-07-16,19,30,28,Pediatrics,54.43,24.95,286,4.31,0,0,29
2024-07-16,20,41,44,Pediatrics,60.27,24.19,154,2.47,0,1,39
2024-07-16,21,21,19,Cardiology,49.1,12.88,216,1.95,1,0,20
2024-07-16,22,11,14,Orthopedics,54.84,34.48,82,3.93,0,0,6
2024-07-16,23,16,18,General Medicine,26.17,14.93,300,2.49,0,0,18
2024-07-17,0,19,24,Pediatrics,93.85,10.94,153,2.31,0,1,14
2024-07-17,1,17,23,ENT,38.73,30.6,133,3.3,0,1,15
2024-07-17,2,22,28,ENT,57.52,19.9,394,3.69,0,0,24
2024-07-17,3,19,22,ENT,43.24,40.84,217,0.0,0,0,15
2024-07-17,4,15,24,Cardiology,34.4,8.05,95,3.85,0,0,15
2024-07-17,5,10,10,Dermatology,71.51,30.47,204,5.9,0,1,9
2024-07-17,6,14,13,Dermatology,55.27,34.34,120,1.81,1,0,9
2024-07-17,7,27,31,ENT,40.58,13.86,305,10.47,0,0,31
2024-07-17,8,23,29,Neurology,63.29,33.27,151,4.23,0,0,23
2024-07-17,9,33,37,Pediatrics,50.84,31.46,228,0.0,0,1,33
2024-07-17,10,41,43,General Medicine,88.55,39.96,315,1.1,0,1,41
2024-07-17,11,40,41,ENT,87.54,35.92,210,0.0,0,1,39
2024-07-17,12,31,30,Neurology,31.58,41.31,368,3.55,0,1,28
2024-07-17,13,15,21,Neurology,37.28,36.4,321,4.25,0,0,11
2024-07-17,14,15,17,ENT,46.75,39.17,182,1.35,0,1,11
2024-07-17,15,12,19,Pediatrics,79.29,35.69,165,1.88,0,0,9
2024-07-17,16,14,13,Pediatrics,59.0,19.1,338,8.04,1,0,18
2024-07-17,17,28,29,Cardiology,86.28,34.89,260,4.16,0,0,30
2024-07-17,18,31,35,Cardiology,54.34,21.28,104,6.76,0,1,35
2024-07-17,19,26,24,Pediatrics,91.54,38.78,306,3.42,0,1,26
